RequirementCode|RequirementTitle|RequirementDesc|RequirementCategory|Telemetry|Control|Metric|ValueFormula|Interpretation|IndustryBench|Regulation|Rule|Geography|BaselineFlag
EU-012|High-risk AI systems shall be designed with human–machine interface tools enabling effective oversight by natural persons during use.|Article 14(1)|Solution Design|YES|Human Oversight|ai.oversight.override_rate|(human_overrides / ai_decisions) * 100|Article 14(1)|0.10|EU AI Act|High-risk AI systems shall be designed with human–machine interface tools enabling effective oversight by natural persons during use.|EU|Not Baseline
EU-012|High-risk AI systems shall be designed with human–machine interface tools enabling effective oversight by natural persons during use.|Article 14(1)|Solution Design|NO|Human Oversight|ai.oversight.review_rate|(reviewed_decisions / flagged_decisions) * 100|Article 14(1)|N/A|EU AI Act|High-risk AI systems shall be designed with human–machine interface tools enabling effective oversight by natural persons during use.|EU|Not Baseline
EU-013|Human oversight measures shall enable oversight persons to understand the AI system's capabilities and limitations and monitor its operation.|Article 14(4)(a)|System Performance|YES|Performance Monitoring|ai.model.accuracy|mean(accuracy scores over period)|Article 14(4)(a)|N/A|EU AI Act|Human oversight measures shall enable oversight persons to understand the AI system's capabilities and limitations and monitor its operation.|EU|Baseline
EU-013|Human oversight measures shall enable oversight persons to understand the AI system's capabilities and limitations and monitor its operation.|Article 14(4)(a)|System Performance|YES|Performance Monitoring|ai.model.error_rate|(error_count / request_count) * 100|Article 14(4)(a)|N/A|EU AI Act|Human oversight measures shall enable oversight persons to understand the AI system's capabilities and limitations and monitor its operation.|EU|Baseline
EU-013|Human oversight measures shall enable oversight persons to understand the AI system's capabilities and limitations and monitor its operation.|Article 14(4)(a)|System Performance|YES|Performance Monitoring|ai.model.hallucination_rate|(hallucinated_outputs / total_outputs) * 100|Article 14(4)(a)|N/A|EU AI Act|Human oversight measures shall enable oversight persons to understand the AI system's capabilities and limitations and monitor its operation.|EU|Baseline
EU-013|Human oversight measures shall enable oversight persons to understand the AI system's capabilities and limitations and monitor its operation.|Article 14(4)(a)|System Performance|YES|Performance Monitoring|ai.model.latency_p95|p95(response_time_ms)|Article 14(4)(a)|N/A|EU AI Act|Human oversight measures shall enable oversight persons to understand the AI system's capabilities and limitations and monitor its operation.|EU|Baseline
EU-013|Human oversight measures shall enable oversight persons to understand the AI system's capabilities and limitations and monitor its operation.|Article 14(4)(a)|System Performance|YES|Human Oversight|ai.oversight.override_rate|(human_overrides / ai_decisions) * 100|Article 14(4)(a)|0.10|EU AI Act|Human oversight measures shall enable oversight persons to understand the AI system's capabilities and limitations and monitor its operation.|EU|Not Baseline
EU-013|Human oversight measures shall enable oversight persons to understand the AI system's capabilities and limitations and monitor its operation.|Article 14(4)(a)|System Performance|NO|Human Oversight|ai.oversight.review_rate|(reviewed_decisions / flagged_decisions) * 100|Article 14(4)(a)|N/A|EU AI Act|Human oversight measures shall enable oversight persons to understand the AI system's capabilities and limitations and monitor its operation.|EU|Not Baseline
EU-014|Human oversight measures shall enable oversight persons to be aware of the possible tendency of automatically relying on or over-relying on the AI system output.|Article 14(4)(b)|Corporate Oversight|YES|AI Transparency|ai.transparency.disclosure_rate|(disclosed_interactions / ai_interactions) * 100|Article 14(4)(b)|90.0|EU AI Act|Human oversight measures shall enable oversight persons to be aware of the possible tendency of automatically relying on or over-relying on the AI system output.|EU|Baseline
EU-014|Human oversight measures shall enable oversight persons to be aware of the possible tendency of automatically relying on or over-relying on the AI system output.|Article 14(4)(b)|Corporate Oversight|YES|Human Oversight|ai.oversight.override_rate|(human_overrides / ai_decisions) * 100|Article 14(4)(b)|0.10|EU AI Act|Human oversight measures shall enable oversight persons to be aware of the possible tendency of automatically relying on or over-relying on the AI system output.|EU|Not Baseline
EU-014|Human oversight measures shall enable oversight persons to be aware of the possible tendency of automatically relying on or over-relying on the AI system output.|Article 14(4)(b)|Corporate Oversight|NO|Human Oversight|ai.oversight.review_rate|(reviewed_decisions / flagged_decisions) * 100|Article 14(4)(b)|N/A|EU AI Act|Human oversight measures shall enable oversight persons to be aware of the possible tendency of automatically relying on or over-relying on the AI system output.|EU|Not Baseline
EU-015|Human oversight persons shall be able to correctly interpret the high-risk AI system's output taking into account the system's characteristics and purpose.|Article 14(4)(c)|Solution Design|YES|Human Oversight|ai.oversight.override_rate|(human_overrides / ai_decisions) * 100|Article 14(4)(c)|0.10|EU AI Act|Human oversight persons shall be able to correctly interpret the high-risk AI system's output taking into account the system's characteristics and purpose.|EU|Not Baseline
EU-015|Human oversight persons shall be able to correctly interpret the high-risk AI system's output taking into account the system's characteristics and purpose.|Article 14(4)(c)|Solution Design|NO|Human Oversight|ai.oversight.review_rate|(reviewed_decisions / flagged_decisions) * 100|Article 14(4)(c)|N/A|EU AI Act|Human oversight persons shall be able to correctly interpret the high-risk AI system's output taking into account the system's characteristics and purpose.|EU|Not Baseline
EU-015|Human oversight persons shall be able to correctly interpret the high-risk AI system's output taking into account the system's characteristics and purpose.|Article 14(4)(c)|Solution Design|NO|Explainability|ai.explain.coverage_rate|(explained_outputs / total_outputs) * 100|Article 14(4)(c)|N/A|EU AI Act|Human oversight persons shall be able to correctly interpret the high-risk AI system's output taking into account the system's characteristics and purpose.|EU|Not Baseline
EU-015|Human oversight persons shall be able to correctly interpret the high-risk AI system's output taking into account the system's characteristics and purpose.|Article 14(4)(c)|Solution Design|NO|Explainability|ai.explain.user_satisfaction|mean(explanation_rating 1-5)|Article 14(4)(c)|N/A|EU AI Act|Human oversight persons shall be able to correctly interpret the high-risk AI system's output taking into account the system's characteristics and purpose.|EU|Not Baseline
EU-016|Human oversight persons shall be able to decide not to use the high-risk AI system or to disregard, override or reverse the output in any situation.|Article 14(4)(d)|Solution Design|YES|Human Oversight|ai.oversight.override_rate|(human_overrides / ai_decisions) * 100|Article 14(4)(d)|0.10|EU AI Act|Human oversight persons shall be able to decide not to use the high-risk AI system or to disregard, override or reverse the output in any situation.|EU|Not Baseline
EU-016|Human oversight persons shall be able to decide not to use the high-risk AI system or to disregard, override or reverse the output in any situation.|Article 14(4)(d)|Solution Design|NO|Human Oversight|ai.oversight.review_rate|(reviewed_decisions / flagged_decisions) * 100|Article 14(4)(d)|N/A|EU AI Act|Human oversight persons shall be able to decide not to use the high-risk AI system or to disregard, override or reverse the output in any situation.|EU|Not Baseline
EU-016|Human oversight persons shall be able to decide not to use the high-risk AI system or to disregard, override or reverse the output in any situation.|Article 14(4)(d)|Solution Design|NO|Adverse Decision Appeal Rights|ai.appeals.rate|(appeals_submitted / eligible_decisions) * 100|Article 14(4)(d)|N/A|EU AI Act|Human oversight persons shall be able to decide not to use the high-risk AI system or to disregard, override or reverse the output in any situation.|EU|Not Baseline
EU-016|Human oversight persons shall be able to decide not to use the high-risk AI system or to disregard, override or reverse the output in any situation.|Article 14(4)(d)|Solution Design|NO|Adverse Decision Appeal Rights|ai.appeals.resolution_time|mean(resolution_time_hours)|Article 14(4)(d)|N/A|EU AI Act|Human oversight persons shall be able to decide not to use the high-risk AI system or to disregard, override or reverse the output in any situation.|EU|Not Baseline
